year_month,year,month,carrier,carrier_name,airport_code,city,state,airport_full_name,airport_name_cleansed,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2017-03-01,2017,3,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,446.0,137.0,20.99,5.71,101.38,0.0,8.92,12.0,0.0,9741.0,2340.0,382.0,6426.0,0.0,593.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2673.0,887.0,136.33,16.52,616.35,1.0,116.81,7.0,3.0,44455.0,9277.0,1498.0,22940.0,47.0,10693.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2277.0,700.0,100.69,13.4,449.58,0.0,136.33,68.0,15.0,54183.0,9615.0,1680.0,31376.0,0.0,11512.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1688.0,222.0,84.17,11.21,42.06,0.92,83.64,11.0,1.0,14610.0,4454.0,1745.0,2182.0,35.0,6194.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,555.0,81.0,21.16,2.91,44.32,0.0,12.61,0.0,0.0,5416.0,1073.0,286.0,3157.0,0.0,900.0
2017-03-01,2017,3,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,807.0,146.0,28.11,3.87,95.44,0.85,17.73,7.0,0.0,10197.0,1784.0,808.0,6596.0,50.0,959.0
2017-02-01,2017,2,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1036.0,127.0,42.14,2.27,41.29,0.0,41.29,4.0,1.0,6050.0,2149.0,123.0,1320.0,0.0,2458.0
2017-02-01,2017,2,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,7345.0,682.0,212.7,12.17,222.65,1.71,232.77,75.0,2.0,42527.0,16662.0,1046.0,6966.0,37.0,17816.0
2017-02-01,2017,2,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,748.0,103.0,36.31,0.37,35.61,0.0,30.72,0.0,0.0,5308.0,2197.0,7.0,1157.0,0.0,1947.0
2017-02-01,2017,2,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,10383.0,1083.0,324.68,17.61,318.97,0.93,420.8,59.0,5.0,74234.0,31007.0,1642.0,9180.0,36.0,32369.0
2017-02-01,2017,2,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,555.0,142.0,23.34,0.18,102.7,0.0,15.77,21.0,1.0,7398.0,1092.0,5.0,5007.0,0.0,1294.0
2017-02-01,2017,2,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2764.0,662.0,118.05,8.35,406.52,0.61,128.46,25.0,6.0,36228.0,7691.0,512.0,17876.0,14.0,10135.0
2017-02-01,2017,2,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1698.0,267.0,67.4,8.24,136.1,1.05,54.22,87.0,7.0,14111.0,2903.0,962.0,6453.0,83.0,3710.0
2017-02-01,2017,2,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1451.0,223.0,105.41,2.59,60.07,0.0,54.93,9.0,0.0,11804.0,5517.0,81.0,2410.0,0.0,3796.0
2017-02-01,2017,2,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4529.0,489.0,157.11,14.96,180.69,0.88,135.36,41.0,12.0,35061.0,15202.0,1488.0,8780.0,26.0,9565.0
2017-02-01,2017,2,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,982.0,370.0,48.99,5.77,275.26,0.0,39.98,13.0,10.0,23254.0,3618.0,389.0,16614.0,0.0,2633.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,56.0,15.0,6.95,0.23,3.46,0.59,3.77,1.0,0.0,1050.0,845.0,6.0,109.0,10.0,80.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,108.0,24.0,8.24,1.15,9.72,0.0,4.9,3.0,0.0,1153.0,609.0,25.0,369.0,0.0,150.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,112.0,13.0,5.79,1.38,5.05,0.0,0.77,4.0,0.0,676.0,405.0,113.0,134.0,0.0,24.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,100.0,25.0,4.38,1.38,16.72,0.0,2.52,4.0,2.0,1773.0,372.0,71.0,1133.0,0.0,197.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,656.0,252.0,38.25,5.25,192.54,0.0,15.96,7.0,1.0,12441.0,2114.0,422.0,9138.0,0.0,767.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,68.0,11.0,3.73,0.69,5.58,0.0,1.0,1.0,0.0,476.0,130.0,100.0,195.0,0.0,51.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,116.0,14.0,6.32,0.15,3.24,0.0,4.29,1.0,0.0,1036.0,698.0,6.0,245.0,0.0,87.0
2017-02-01,2017,2,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,418.0,139.0,10.17,1.77,106.83,0.38,19.85,8.0,14.0,9828.0,858.0,294.0,7240.0,6.0,1430.0
2017-02-01,2017,2,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,108.0,18.0,11.17,0.0,4.68,0.0,2.15,8.0,0.0,1457.0,910.0,0.0,297.0,0.0,250.0
2017-02-01,2017,2,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,80.0,20.0,6.99,0.63,11.14,0.0,1.24,4.0,1.0,1074.0,535.0,17.0,407.0,0.0,115.0
2017-02-01,2017,2,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,48.0,10.0,4.65,0.19,4.78,0.0,0.38,3.0,0.0,445.0,179.0,25.0,215.0,0.0,26.0
2017-02-01,2017,2,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,765.0,246.0,48.41,0.48,148.78,0.36,47.97,39.0,0.0,15730.0,3417.0,47.0,8728.0,8.0,3530.0
2017-02-01,2017,2,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,450.0,176.0,29.82,5.59,120.54,0.0,20.05,12.0,3.0,8054.0,1555.0,412.0,4617.0,0.0,1470.0
2017-02-01,2017,2,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,480.0,136.0,36.06,2.48,68.69,1.4,27.37,25.0,1.0,8434.0,2148.0,177.0,3936.0,99.0,2074.0
2017-02-01,2017,2,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1566.0,278.0,97.09,2.16,50.74,0.26,127.74,60.0,1.0,17462.0,6217.0,285.0,2196.0,18.0,8746.0
2017-02-01,2017,2,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,146.0,34.0,10.96,0.94,13.35,0.0,8.75,8.0,1.0,2361.0,673.0,258.0,599.0,0.0,831.0
2017-02-01,2017,2,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,498.0,186.0,29.04,6.88,108.87,1.49,39.72,24.0,3.0,11201.0,1689.0,771.0,5245.0,128.0,3368.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,17789.0,1127.0,387.77,69.09,292.96,1.61,375.58,39.0,7.0,75719.0,38531.0,5361.0,10783.0,66.0,20978.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,415.0,39.0,14.94,1.47,14.18,0.0,8.41,1.0,0.0,1432.0,631.0,128.0,333.0,0.0,340.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,611.0,69.0,26.93,3.87,27.59,0.0,10.6,5.0,1.0,3405.0,1516.0,251.0,903.0,0.0,735.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,393.0,16.0,5.37,1.39,2.0,0.0,7.24,0.0,0.0,656.0,226.0,65.0,55.0,0.0,310.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,353.0,97.0,12.68,4.05,73.2,0.0,7.06,1.0,0.0,7073.0,556.0,1134.0,5029.0,0.0,354.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2159.0,699.0,87.49,21.73,508.49,0.0,81.3,4.0,1.0,38310.0,6787.0,3160.0,21704.0,0.0,6659.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1802.0,296.0,59.17,10.87,161.19,0.0,64.78,66.0,18.0,25658.0,6436.0,756.0,12676.0,0.0,5790.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1372.0,129.0,54.18,11.5,31.05,0.0,32.27,14.0,1.0,8574.0,2871.0,1047.0,1851.0,0.0,2805.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,502.0,49.0,24.38,0.0,19.8,0.0,4.82,0.0,2.0,2345.0,1154.0,0.0,1052.0,0.0,139.0
2017-02-01,2017,2,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,589.0,202.0,24.25,7.4,161.47,0.0,8.88,3.0,0.0,15222.0,1930.0,909.0,11610.0,0.0,773.0
2017-01-01,2017,1,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1112.0,204.0,72.58,2.34,62.09,1.98,65.02,24.0,6.0,11968.0,4237.0,108.0,2693.0,159.0,4771.0
2017-01-01,2017,1,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,7930.0,978.0,287.77,27.15,310.96,2.95,349.16,156.0,7.0,50098.0,17427.0,2421.0,9819.0,138.0,20293.0
2017-01-01,2017,1,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,821.0,170.0,40.99,2.62,82.45,0.19,43.74,10.0,2.0,8794.0,2242.0,200.0,3385.0,4.0,2963.0
2017-01-01,2017,1,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11398.0,1970.0,533.44,67.8,625.26,7.24,736.26,143.0,45.0,133897.0,49460.0,9966.0,23238.0,342.0,50891.0
2017-01-01,2017,1,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,643.0,170.0,26.38,1.16,113.7,0.9,27.86,10.0,0.0,9631.0,1925.0,116.0,5196.0,82.0,2312.0
2017-01-01,2017,1,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3136.0,865.0,188.32,22.92,490.01,3.24,160.49,21.0,18.0,45703.0,12621.0,1857.0,18945.0,144.0,12136.0
2017-01-01,2017,1,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1819.0,422.0,108.31,6.11,205.31,1.63,100.64,56.0,8.0,20621.0,5162.0,225.0,8868.0,128.0,6238.0
2017-01-01,2017,1,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1537.0,292.0,96.48,2.76,113.83,1.27,77.66,8.0,1.0,16081.0,5666.0,137.0,4841.0,39.0,5398.0
2017-01-01,2017,1,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4864.0,811.0,224.0,18.28,347.75,0.8,220.17,54.0,7.0,47648.0,14099.0,2996.0,14346.0,111.0,16096.0
2017-01-01,2017,1,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1119.0,430.0,76.3,5.63,289.79,1.14,57.14,25.0,31.0,25179.0,6046.0,473.0,14883.0,69.0,3708.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,64.0,11.0,2.96,0.58,4.45,0.0,3.01,0.0,0.0,745.0,81.0,55.0,295.0,0.0,314.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,120.0,28.0,8.18,1.0,15.61,0.0,3.21,3.0,0.0,1512.0,480.0,25.0,796.0,0.0,211.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,124.0,21.0,5.82,2.32,9.65,0.0,3.21,1.0,1.0,1105.0,311.0,271.0,422.0,0.0,101.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,111.0,48.0,3.16,2.03,37.6,0.0,5.2,1.0,0.0,2421.0,106.0,123.0,1941.0,0.0,251.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,742.0,262.0,38.11,8.72,189.98,0.0,25.19,11.0,0.0,12869.0,2153.0,795.0,8301.0,0.0,1620.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,73.0,16.0,3.86,0.59,9.88,0.0,1.68,0.0,0.0,654.0,141.0,117.0,346.0,0.0,50.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,162.0,25.0,5.26,1.76,15.8,0.0,2.18,1.0,0.0,1366.0,194.0,276.0,775.0,0.0,121.0
2017-01-01,2017,1,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,448.0,148.0,13.58,4.63,108.26,0.0,21.53,7.0,11.0,10746.0,741.0,527.0,8221.0,0.0,1257.0
2017-01-01,2017,1,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,116.0,17.0,11.38,0.0,3.24,1.0,1.39,3.0,0.0,1030.0,614.0,0.0,324.0,15.0,77.0
2017-01-01,2017,1,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,89.0,22.0,5.98,0.05,9.38,0.0,6.59,0.0,0.0,1229.0,341.0,5.0,294.0,0.0,589.0
2017-01-01,2017,1,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,51.0,12.0,5.89,0.0,4.25,0.0,1.87,1.0,0.0,418.0,172.0,0.0,142.0,0.0,104.0
2017-01-01,2017,1,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,863.0,301.0,68.76,0.11,155.56,1.07,75.49,25.0,0.0,19804.0,4756.0,24.0,8109.0,94.0,6821.0
2017-01-01,2017,1,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,484.0,189.0,43.45,3.13,122.92,1.42,18.09,4.0,4.0,8997.0,2378.0,243.0,4838.0,42.0,1496.0
2017-01-01,2017,1,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,532.0,184.0,53.56,1.5,92.79,2.49,33.66,17.0,2.0,12141.0,3116.0,163.0,5641.0,172.0,3049.0
2017-01-01,2017,1,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1656.0,403.0,124.46,4.59,95.79,0.27,177.88,30.0,5.0,27219.0,7197.0,962.0,4655.0,12.0,14393.0
2017-01-01,2017,1,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,170.0,49.0,21.11,1.3,14.6,0.46,11.53,3.0,1.0,3008.0,1662.0,168.0,508.0,32.0,638.0
2017-01-01,2017,1,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,558.0,208.0,37.21,6.18,113.04,2.5,49.07,17.0,15.0,17081.0,2464.0,590.0,8659.0,195.0,5173.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,19181.0,2722.0,773.26,170.76,783.23,1.0,993.76,302.0,70.0,253070.0,92851.0,22326.0,56637.0,28.0,81228.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,431.0,75.0,29.37,9.28,18.26,0.0,18.08,3.0,0.0,4654.0,2176.0,644.0,662.0,0.0,1172.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,649.0,168.0,62.31,11.06,65.28,0.0,29.35,6.0,0.0,12078.0,5285.0,840.0,3465.0,0.0,2488.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,429.0,56.0,26.85,9.74,9.88,0.0,9.53,2.0,1.0,5024.0,1940.0,1037.0,648.0,0.0,1399.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,378.0,106.0,17.13,7.43,73.49,0.0,7.95,9.0,0.0,6912.0,1820.0,759.0,3734.0,0.0,599.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2324.0,771.0,147.73,37.73,470.53,0.0,115.02,10.0,3.0,46037.0,12765.0,3502.0,20864.0,0.0,8906.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1942.0,439.0,113.13,19.12,213.82,1.0,91.94,26.0,11.0,36112.0,14110.0,2756.0,11514.0,28.0,7704.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1501.0,238.0,83.74,25.03,68.12,0.0,61.11,16.0,6.0,17198.0,6217.0,2518.0,2876.0,0.0,5587.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,541.0,116.0,39.59,11.17,43.64,0.0,21.6,7.0,2.0,9257.0,3418.0,1045.0,2754.0,0.0,2040.0
2017-01-01,2017,1,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,655.0,241.0,38.07,14.71,165.29,0.0,22.93,4.0,3.0,20417.0,4445.0,3152.0,11060.0,0.0,1760.0
2016-12-01,2016,12,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11157.0,1920.0,577.14,71.63,537.98,8.4,724.85,55.0,11.0,133517.0,50609.0,7939.0,18906.0,364.0,55699.0
2016-12-01,2016,12,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3394.0,1040.0,231.73,31.14,601.52,1.98,173.64,20.0,18.0,66107.0,17961.0,3303.0,30090.0,36.0,14717.0
2016-12-01,2016,12,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5037.0,1016.0,275.69,19.91,418.08,3.04,299.28,112.0,6.0,68522.0,21631.0,2917.0,19234.0,194.0,24546.0
2016-12-01,2016,12,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1572.0,336.0,124.41,8.32,88.47,2.51,112.28,7.0,2.0,20513.0,6536.0,777.0,3761.0,102.0,9337.0
2016-12-01,2016,12,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1270.0,469.0,84.1,8.21,302.03,0.0,74.66,13.0,14.0,26313.0,5810.0,911.0,14522.0,0.0,5070.0
2016-12-01,2016,12,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,7884.0,1144.0,331.85,31.76,367.2,3.25,409.94,46.0,1.0,62157.0,21044.0,2717.0,12093.0,187.0,26116.0
2016-12-01,2016,12,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1754.0,315.0,104.09,11.09,112.42,1.0,86.41,19.0,1.0,15492.0,5004.0,513.0,4119.0,62.0,5794.0
2016-12-01,2016,12,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,846.0,203.0,67.07,3.54,88.83,0.0,43.57,6.0,0.0,10746.0,3342.0,412.0,3786.0,0.0,3206.0
2016-12-01,2016,12,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1085.0,185.0,63.94,6.94,53.24,0.0,60.87,2.0,2.0,9297.0,3248.0,385.0,1561.0,0.0,4103.0
2016-12-01,2016,12,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,731.0,202.0,34.46,4.86,110.6,0.05,52.02,4.0,0.0,13671.0,2282.0,180.0,7032.0,4.0,4173.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,436.0,100.0,20.56,1.33,57.68,0.0,20.44,6.0,4.0,7216.0,1447.0,111.0,4196.0,0.0,1462.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,726.0,267.0,44.58,6.27,184.26,0.0,31.89,7.0,3.0,14336.0,2670.0,550.0,9067.0,0.0,2049.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,107.0,12.0,5.22,0.0,2.29,0.0,4.49,4.0,0.0,482.0,292.0,0.0,43.0,0.0,147.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,119.0,25.0,5.82,1.66,10.19,0.0,7.33,4.0,0.0,780.0,189.0,47.0,300.0,0.0,244.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,166.0,19.0,6.32,1.42,8.57,0.0,2.69,2.0,0.0,1370.0,366.0,38.0,844.0,0.0,122.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,63.0,11.0,1.85,1.29,2.45,0.0,5.42,1.0,0.0,650.0,105.0,90.0,91.0,0.0,364.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,124.0,28.0,7.56,1.12,19.32,0.0,0.0,1.0,0.0,2083.0,444.0,30.0,1609.0,0.0,0.0
2016-12-01,2016,12,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,60.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,260.0,105.0,0.0,155.0,0.0,0.0
2016-12-01,2016,12,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1798.0,521.0,170.41,5.19,142.88,2.29,200.23,19.0,4.0,35889.0,10463.0,1184.0,5968.0,84.0,18190.0
2016-12-01,2016,12,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,434.0,207.0,49.02,2.19,128.31,3.23,24.24,2.0,1.0,11483.0,3517.0,505.0,5014.0,254.0,2193.0
2016-12-01,2016,12,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,849.0,344.0,78.49,1.21,173.12,0.0,91.18,6.0,2.0,23913.0,5324.0,369.0,10003.0,0.0,8217.0
2016-12-01,2016,12,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,87.0,41.0,10.67,0.0,22.67,0.49,7.17,1.0,1.0,1897.0,634.0,0.0,764.0,21.0,478.0
2016-12-01,2016,12,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,164.0,53.0,15.23,0.48,29.73,0.0,7.56,3.0,0.0,3297.0,786.0,61.0,1898.0,0.0,552.0
2016-12-01,2016,12,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,488.0,184.0,33.42,3.44,117.23,0.67,29.23,4.0,5.0,10360.0,1410.0,586.0,6201.0,43.0,2120.0
